"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"opinion_behavior"
"01/13/2022 11:53:05:671 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
,"52.67","54.82","46.18","47.69","47.3","47.71","51.32","51.83","52.51","49.69","53.21","51.12","53.45","54.05","53.42","53","46.88","45.91","46.19","51.82","52.64","52.52","44.92","49.08","54.24","45.34","54.94","52.03","51.21","47.91","48.15","46.77","52.42","48.5","47.04","50.4","56.42","52.08","52.1","49.87","49.56","54.48","50.3","47.12","45.95","48.26","51.17","46.41","47.69","49.94","54.45","51.02","49.69","54.18","46.91","49.88","49.37","47.73","52.02","49.69","45.93","50.3","50.63","49.14","49.22","50.07","50.96","49.43","49.1","53.23","52.16","51.58","49.36","52.23","51.45","49.27","50.15","52.14","52.61","56.05","46.34","49","50.58","45.69","51.74","49.43","52.23","41.22","50.97","52.18","51.59","48.1","52.27","49.88","44.98","49.25","52.5","45.98","51.73","56.41"
